slice,feature,importance
slice9,slice9_original_glcm_InverseVariance,0.0026566646170989926
slice9,slice9_original_gldm_SmallDependenceLowGrayLevelEmphasis,0.002525845149344402
slice9,slice9_original_glszm_SmallAreaLowGrayLevelEmphasis,0.0024253530866908137
slice9,slice9_original_glrlm_ShortRunLowGrayLevelEmphasis,0.002381350947413334
slice9,slice9_original_shape2D_MajorAxisLength,0.0023770598903400967
slice9,slice9_original_gldm_DependenceNonUniformity,0.0023272514441055104
slice9,slice9_original_glcm_Idmn,0.0022795575090424304
slice9,slice9_original_gldm_DependenceVariance,0.00219827451000163
slice9,slice9_original_shape2D_MinorAxisLength,0.0021361226756116234
slice9,slice9_original_firstorder_Uniformity,0.0019884583800561964
slice9,slice9_original_shape2D_Perimeter,0.0019655489477792003
slice9,slice9_original_glcm_Correlation,0.0019357425043401127
slice9,slice9_original_firstorder_RobustMeanAbsoluteDeviation,0.001824494746727393
slice9,slice9_original_firstorder_Skewness,0.0017405111241889648
slice9,slice9_original_shape2D_MeshSurface,0.0017270153712840408
slice9,slice9_original_glszm_GrayLevelVariance,0.0017196916843505818
slice9,slice9_original_glszm_GrayLevelNonUniformity,0.001708453020313138
slice9,slice9_original_glrlm_GrayLevelVariance,0.00167896741525505
slice9,slice9_original_glszm_SmallAreaHighGrayLevelEmphasis,0.0016129160632471415
slice9,slice9_original_glcm_ClusterShade,0.0015372410511301832
slice9,slice9_original_glcm_Imc1,0.0015235688665449529
slice9,slice9_original_ngtdm_Coarseness,0.0014541209323276
slice9,slice9_original_glszm_SizeZoneNonUniformity,0.0014118609379701814
slice9,slice9_original_glrlm_GrayLevelNonUniformity,0.001353558301558095
slice9,slice9_original_firstorder_Entropy,0.001347398377824088
slice9,slice9_original_glcm_Imc2,0.0013425219638746727
slice9,slice9_original_glrlm_LongRunLowGrayLevelEmphasis,0.00128752076730083
slice9,slice9_original_glszm_SizeZoneNonUniformityNormalized,0.0012688050192033087
slice9,slice9_original_glrlm_RunLengthNonUniformity,0.0012354758457064636
slice9,slice9_original_gldm_GrayLevelNonUniformity,0.0011819155739154295
slice9,slice9_original_firstorder_Range,0.0011279855293369317
slice9,slice9_original_firstorder_RootMeanSquared,0.0010978437722899176
slice9,slice9_original_firstorder_MeanAbsoluteDeviation,0.0010955747866910948
slice9,slice9_original_glrlm_LowGrayLevelRunEmphasis,0.0010836734392353684
slice9,slice9_original_glcm_MaximumProbability,0.0010371380658928168
slice9,slice9_original_gldm_GrayLevelVariance,0.0009985742864294374
slice9,slice9_original_glcm_DifferenceEntropy,0.0009884034269488583
slice9,slice9_original_firstorder_Maximum,0.0009865786068126395
slice9,slice9_original_ngtdm_Busyness,0.0009648705342030023
slice9,slice9_original_glszm_LargeAreaLowGrayLevelEmphasis,0.0009590469715463159
slice9,slice9_original_glcm_JointEnergy,0.0009558016577042658
slice9,slice9_original_gldm_SmallDependenceHighGrayLevelEmphasis,0.0009341173548366267
slice9,slice9_original_shape2D_Sphericity,0.0009098172398458438
slice9,slice9_original_gldm_DependenceEntropy,0.0008935761453377195
slice9,slice9_original_gldm_LowGrayLevelEmphasis,0.0008704982650232124
slice9,slice9_original_glszm_LargeAreaEmphasis,0.0008575120296337535
slice9,slice9_original_glszm_HighGrayLevelZoneEmphasis,0.0008573394432423075
slice9,slice9_original_glcm_SumEntropy,0.0008185480063803309
slice9,slice9_original_ngtdm_Contrast,0.0008108795446941249
slice9,slice9_original_glrlm_LongRunHighGrayLevelEmphasis,0.0007718202496728348
slice9,slice9_original_glszm_ZonePercentage,0.0007368011030185782
slice9,slice9_original_shape2D_PixelSurface,0.0007253503189496142
slice9,slice9_original_shape2D_Elongation,0.000718590773782974
slice9,slice9_original_glcm_Idn,0.0007182010068025441
slice9,slice9_original_glcm_ClusterProminence,0.0006912992960724949
slice9,slice9_original_firstorder_90Percentile,0.00068536453439935
slice9,slice9_original_glrlm_GrayLevelNonUniformityNormalized,0.0006723498168117678
slice9,slice9_original_glcm_JointEntropy,0.0006668284737506524
slice9,slice9_original_glszm_SmallAreaEmphasis,0.0006358193360504338
slice9,slice9_original_gldm_HighGrayLevelEmphasis,0.0006282543579478867
slice9,slice9_original_glcm_ClusterTendency,0.0006214767123631164
slice9,slice9_original_gldm_LargeDependenceLowGrayLevelEmphasis,0.0006064699483306662
slice9,slice9_original_firstorder_Mean,0.0006016929842846308
slice9,slice9_original_glszm_LargeAreaHighGrayLevelEmphasis,0.0005953383966467894
slice9,slice9_original_glcm_Autocorrelation,0.0005659587382472515
slice9,slice9_original_glcm_SumAverage,0.0005611277602050131
slice9,slice9_original_glrlm_ShortRunEmphasis,0.0005401685492910217
slice9,slice9_original_glrlm_ShortRunHighGrayLevelEmphasis,0.0005282100242881566
slice9,slice9_original_firstorder_10Percentile,0.0005218266972694673
slice9,slice9_original_glrlm_RunEntropy,0.0005135327616424825
slice9,slice9_original_glrlm_RunVariance,0.0005069530746570929
slice9,slice9_original_gldm_LargeDependenceEmphasis,0.0004954467894170483
slice9,slice9_original_firstorder_Median,0.00046018545314381056
slice9,slice9_original_glcm_DifferenceAverage,0.0004190827622561939
slice9,slice9_original_firstorder_TotalEnergy,0.0004038585821138538
slice9,slice9_original_shape2D_PerimeterSurfaceRatio,0.0003936725553148337
slice9,slice9_original_glszm_ZoneVariance,0.0003864818311226876
slice9,slice9_original_glcm_Contrast,0.0003373830456622454
slice9,slice9_original_glrlm_HighGrayLevelRunEmphasis,0.0003230386325063803
slice9,slice9_original_ngtdm_Complexity,0.0003096871014013328
slice9,slice9_original_firstorder_Energy,0.0002745286774085225
slice9,slice9_original_glszm_GrayLevelNonUniformityNormalized,0.00025405734203481987
slice9,slice9_original_firstorder_Kurtosis,0.00021701928196916483
slice9,slice9_original_glcm_SumSquares,0.0001962559144209011
slice9,slice9_original_glrlm_RunLengthNonUniformityNormalized,0.00018551613844538218
slice9,slice9_original_glcm_MCC,0.00018226541498655868
slice9,slice9_original_glcm_Idm,0.00018186408233393877
slice9,slice9_original_firstorder_Variance,0.00016625501739844385
slice9,slice9_original_gldm_SmallDependenceEmphasis,0.0001633610450512
slice9,slice9_original_shape2D_MaximumDiameter,0.0001486138413622301
slice9,slice9_original_glrlm_RunPercentage,8.276364645868759e-05
slice9,slice9_original_firstorder_InterquartileRange,5.463940010149047e-05
slice9,slice9_original_gldm_DependenceNonUniformityNormalized,4.400238804625466e-05
slice9,slice9_original_glcm_JointAverage,1.4624147581694179e-05
slice9,slice9_original_firstorder_Minimum,0.0
slice9,slice9_original_glszm_LowGrayLevelZoneEmphasis,0.0
slice9,slice9_original_gldm_LargeDependenceHighGrayLevelEmphasis,0.0
slice9,slice9_original_glcm_Id,0.0
slice9,slice9_original_ngtdm_Strength,0.0
slice10,slice10_original_shape2D_MinorAxisLength,0.005709352117765071
slice10,slice10_original_shape2D_MeshSurface,0.003437223885931069
slice10,slice10_original_glcm_Imc1,0.0031295401968994786
slice10,slice10_original_shape2D_MaximumDiameter,0.002394702970912877
slice10,slice10_original_glszm_SizeZoneNonUniformityNormalized,0.002370592882495422
slice10,slice10_original_glszm_SmallAreaEmphasis,0.002004700438807387
slice10,slice10_original_ngtdm_Coarseness,0.0018227215714123036
slice10,slice10_original_glcm_Idmn,0.0018080429430048042
slice10,slice10_original_glcm_ClusterShade,0.001725342239843915
slice10,slice10_original_shape2D_Elongation,0.001468347894636474
slice10,slice10_original_firstorder_TotalEnergy,0.0014570999305233737
slice10,slice10_original_glcm_MCC,0.0013594448477878872
slice10,slice10_original_glszm_GrayLevelNonUniformity,0.0013356065563794347
slice10,slice10_original_glcm_InverseVariance,0.0012274996762386325
slice10,slice10_original_firstorder_MeanAbsoluteDeviation,0.001201279182430463
slice10,slice10_original_shape2D_PixelSurface,0.0011776633357262769
slice10,slice10_original_shape2D_Perimeter,0.0011579663052316913
slice10,slice10_original_glszm_SmallAreaHighGrayLevelEmphasis,0.0011379831461174683
slice10,slice10_original_glszm_SizeZoneNonUniformity,0.0011044699791962302
slice10,slice10_original_gldm_DependenceEntropy,0.0010993415848071062
slice10,slice10_original_glrlm_HighGrayLevelRunEmphasis,0.0010819035759037348
slice10,slice10_original_ngtdm_Contrast,0.0010612750395192759
slice10,slice10_original_glrlm_GrayLevelNonUniformityNormalized,0.0009824153117419829
slice10,slice10_original_glszm_LargeAreaHighGrayLevelEmphasis,0.0009548538994074237
slice10,slice10_original_firstorder_Entropy,0.0009213282456377851
slice10,slice10_original_gldm_DependenceNonUniformity,0.0008684584299097542
slice10,slice10_original_firstorder_90Percentile,0.0008605119920389875
slice10,slice10_original_glcm_JointAverage,0.000848621582396204
slice10,slice10_original_gldm_SmallDependenceLowGrayLevelEmphasis,0.0008311190436118208
slice10,slice10_original_glcm_SumSquares,0.0008079248957233203
slice10,slice10_original_gldm_LargeDependenceEmphasis,0.0008054057399060214
slice10,slice10_original_firstorder_Uniformity,0.0007556840777202053
slice10,slice10_original_glrlm_GrayLevelNonUniformity,0.0007496960562749326
slice10,slice10_original_gldm_HighGrayLevelEmphasis,0.0007047013192603643
slice10,slice10_original_firstorder_Kurtosis,0.0007023327041421105
slice10,slice10_original_glszm_SmallAreaLowGrayLevelEmphasis,0.0006977280640077852
slice10,slice10_original_shape2D_MajorAxisLength,0.000683062469125707
slice10,slice10_original_glrlm_RunVariance,0.0006781820178617248
slice10,slice10_original_firstorder_InterquartileRange,0.0006247284661307853
slice10,slice10_original_glrlm_LongRunLowGrayLevelEmphasis,0.0005952177201421095
slice10,slice10_original_glcm_DifferenceVariance,0.0005878317800086374
slice10,slice10_original_shape2D_PerimeterSurfaceRatio,0.0005846061955685399
slice10,slice10_original_glrlm_RunEntropy,0.0005839303423326013
slice10,slice10_original_glcm_DifferenceEntropy,0.0005803275405932597
slice10,slice10_original_ngtdm_Strength,0.0005750671679304405
slice10,slice10_original_glcm_Idm,0.00057365484689188
slice10,slice10_original_glszm_LowGrayLevelZoneEmphasis,0.0005676936531511102
slice10,slice10_original_firstorder_RobustMeanAbsoluteDeviation,0.0005005439341381257
slice10,slice10_original_ngtdm_Busyness,0.000495112494170285
slice10,slice10_original_glrlm_ShortRunHighGrayLevelEmphasis,0.00047991656116537463
slice10,slice10_original_glcm_SumAverage,0.0004726084582750571
slice10,slice10_original_glrlm_LongRunEmphasis,0.0004722363504211619
slice10,slice10_original_glcm_Correlation,0.00046944896531580724
slice10,slice10_original_glszm_LargeAreaLowGrayLevelEmphasis,0.00046661140677693404
slice10,slice10_original_glcm_MaximumProbability,0.0004526856192685501
slice10,slice10_original_glrlm_ShortRunEmphasis,0.0004452367591238683
slice10,slice10_original_firstorder_Median,0.0004069209107245883
slice10,slice10_original_glszm_ZoneEntropy,0.0003993093841870685
slice10,slice10_original_firstorder_Energy,0.0003961291633980172
slice10,slice10_original_glrlm_ShortRunLowGrayLevelEmphasis,0.0003904178912296895
slice10,slice10_original_gldm_LargeDependenceHighGrayLevelEmphasis,0.0003882540656855448
slice10,slice10_original_glszm_ZonePercentage,0.0003773719035014627
slice10,slice10_original_gldm_GrayLevelVariance,0.00034151978311095817
slice10,slice10_original_glcm_Id,0.0003344658125885721
slice10,slice10_original_glszm_LargeAreaEmphasis,0.0003284910616457648
slice10,slice10_original_glcm_SumEntropy,0.0003214472271752903
slice10,slice10_original_firstorder_Range,0.0003062523390035955
slice10,slice10_original_glszm_GrayLevelNonUniformityNormalized,0.0002997032372473446
slice10,slice10_original_firstorder_Mean,0.0002771513511085894
slice10,slice10_original_ngtdm_Complexity,0.00026856454166121225
slice10,slice10_original_glcm_Idn,0.0002664190894355649
slice10,slice10_original_gldm_LargeDependenceLowGrayLevelEmphasis,0.00026371282456122717
slice10,slice10_original_shape2D_Sphericity,0.00020532543244715918
slice10,slice10_original_glcm_Contrast,0.0001925108666376362
slice10,slice10_original_glrlm_RunPercentage,0.00016717039591277242
slice10,slice10_original_glszm_GrayLevelVariance,0.00016172624237140366
slice10,slice10_original_glrlm_LongRunHighGrayLevelEmphasis,0.00013702400991240753
slice10,slice10_original_glrlm_GrayLevelVariance,0.0001313393671856358
slice10,slice10_original_gldm_LowGrayLevelEmphasis,0.00010885128156980564
slice10,slice10_original_glszm_HighGrayLevelZoneEmphasis,0.00010815399530827705
slice10,slice10_original_glcm_ClusterTendency,0.00010659995293709668
slice10,slice10_original_firstorder_Skewness,0.00010643822919272013
slice10,slice10_original_glcm_Autocorrelation,0.00010538781359082642
slice10,slice10_original_glcm_JointEnergy,0.00010352261637114042
slice10,slice10_original_glrlm_RunLengthNonUniformity,9.940313146657424e-05
slice10,slice10_original_glcm_DifferenceAverage,9.548284697259401e-05
slice10,slice10_original_firstorder_RootMeanSquared,8.842763860267642e-05
slice10,slice10_original_gldm_SmallDependenceEmphasis,8.188479723764495e-05
slice10,slice10_original_glrlm_RunLengthNonUniformityNormalized,3.0608303853512435e-05
slice10,slice10_original_firstorder_10Percentile,0.0
slice10,slice10_original_firstorder_Maximum,0.0
slice10,slice10_original_firstorder_Minimum,0.0
slice10,slice10_original_firstorder_Variance,0.0
slice10,slice10_original_glrlm_LowGrayLevelRunEmphasis,0.0
slice10,slice10_original_glszm_ZoneVariance,0.0
slice10,slice10_original_gldm_DependenceNonUniformityNormalized,0.0
slice10,slice10_original_gldm_DependenceVariance,0.0
slice10,slice10_original_gldm_GrayLevelNonUniformity,0.0
slice10,slice10_original_gldm_SmallDependenceHighGrayLevelEmphasis,0.0
slice10,slice10_original_glcm_ClusterProminence,0.0
slice10,slice10_original_glcm_Imc2,0.0
slice10,slice10_original_glcm_JointEntropy,0.0
slice11,slice11_original_ngtdm_Strength,0.0028291904698284375
slice11,slice11_original_glcm_Id,0.00275068059119937
slice11,slice11_original_shape2D_MinorAxisLength,0.002379553490697792
slice11,slice11_original_glszm_ZoneEntropy,0.002268782274841614
slice11,slice11_original_gldm_SmallDependenceEmphasis,0.00218898623490133
slice11,slice11_original_gldm_GrayLevelNonUniformity,0.0020449606627475987
slice11,slice11_original_glcm_Idmn,0.002000675373175994
slice11,slice11_original_glszm_SmallAreaLowGrayLevelEmphasis,0.001999157847663502
slice11,slice11_original_glszm_ZonePercentage,0.001968254619082246
slice11,slice11_original_gldm_SmallDependenceHighGrayLevelEmphasis,0.0018933724983660504
slice11,slice11_original_glrlm_ShortRunEmphasis,0.0017998828085376791
slice11,slice11_original_glcm_Idn,0.0017569510472986924
slice11,slice11_original_glcm_Imc1,0.00175487783066475
slice11,slice11_original_glcm_Correlation,0.0017404481903395006
slice11,slice11_original_shape2D_PixelSurface,0.0017257540462409344
slice11,slice11_original_glrlm_GrayLevelNonUniformityNormalized,0.0014733508372586123
slice11,slice11_original_glcm_DifferenceVariance,0.00144557631777914
slice11,slice11_original_shape2D_MeshSurface,0.0013879771132391035
slice11,slice11_original_glcm_ClusterProminence,0.0013305240303566998
slice11,slice11_original_glrlm_GrayLevelNonUniformity,0.0013183795724928482
slice11,slice11_original_firstorder_Mean,0.0012574687625631384
slice11,slice11_original_glcm_Autocorrelation,0.0012386182187092596
slice11,slice11_original_glcm_SumSquares,0.0012281449720318721
slice11,slice11_original_firstorder_Kurtosis,0.001225154546330486
slice11,slice11_original_firstorder_Median,0.0012034356467304044
slice11,slice11_original_firstorder_Range,0.0010865565602581
slice11,slice11_original_ngtdm_Complexity,0.0010226627173381742
slice11,slice11_original_glcm_InverseVariance,0.000988170967229665
slice11,slice11_original_glszm_LargeAreaLowGrayLevelEmphasis,0.0009843493700733923
slice11,slice11_original_firstorder_Variance,0.0009777437767741288
slice11,slice11_original_glrlm_LowGrayLevelRunEmphasis,0.0009429612865237449
slice11,slice11_original_glcm_JointEntropy,0.0009409170833319181
slice11,slice11_original_firstorder_Skewness,0.000928428184320553
slice11,slice11_original_glrlm_RunVariance,0.0008951593191807415
slice11,slice11_original_shape2D_MajorAxisLength,0.0008866988496916916
slice11,slice11_original_glcm_ClusterTendency,0.0007974770667627708
slice11,slice11_original_shape2D_Elongation,0.0007969360579302976
slice11,slice11_original_glszm_SizeZoneNonUniformity,0.0007530464485532022
slice11,slice11_original_glcm_DifferenceEntropy,0.0007498343006472427
slice11,slice11_original_ngtdm_Contrast,0.0007171294967851238
slice11,slice11_original_glrlm_RunLengthNonUniformityNormalized,0.0006878985340544644
slice11,slice11_original_glrlm_RunLengthNonUniformity,0.0006821747142399316
slice11,slice11_original_glcm_JointEnergy,0.0006640741080327323
slice11,slice11_original_glszm_SmallAreaHighGrayLevelEmphasis,0.0006535138846094387
slice11,slice11_original_gldm_DependenceEntropy,0.0006420384434838215
slice11,slice11_original_glszm_LargeAreaEmphasis,0.0006387461863767817
slice11,slice11_original_firstorder_Entropy,0.0006177122686910317
slice11,slice11_original_glrlm_ShortRunLowGrayLevelEmphasis,0.0006155656287467687
slice11,slice11_original_firstorder_10Percentile,0.0005956282807451531
slice11,slice11_original_ngtdm_Busyness,0.0005865462775492575
slice11,slice11_original_shape2D_MaximumDiameter,0.000570919196370524
slice11,slice11_original_firstorder_Uniformity,0.0005705772044919665
slice11,slice11_original_firstorder_RootMeanSquared,0.0005584891783091447
slice11,slice11_original_glszm_GrayLevelVariance,0.0005497799169133566
slice11,slice11_original_glrlm_RunEntropy,0.0005076136360032214
slice11,slice11_original_firstorder_TotalEnergy,0.0005013132006687625
slice11,slice11_original_gldm_GrayLevelVariance,0.0004978504333192169
slice11,slice11_original_glszm_LowGrayLevelZoneEmphasis,0.0004957978826237617
slice11,slice11_original_shape2D_Sphericity,0.0004928843887526749
slice11,slice11_original_glszm_HighGrayLevelZoneEmphasis,0.0004690478250693332
slice11,slice11_original_glcm_MCC,0.0004563156038399836
slice11,slice11_original_firstorder_InterquartileRange,0.0004500182315325943
slice11,slice11_original_shape2D_PerimeterSurfaceRatio,0.000431777909485499
slice11,slice11_original_glcm_DifferenceAverage,0.0003701869044113851
slice11,slice11_original_glcm_ClusterShade,0.0003485128170984503
slice11,slice11_original_glszm_SizeZoneNonUniformityNormalized,0.0003167041960660647
slice11,slice11_original_glszm_SmallAreaEmphasis,0.000293785619644533
slice11,slice11_original_glrlm_LongRunLowGrayLevelEmphasis,0.00027742328474051394
slice11,slice11_original_gldm_LowGrayLevelEmphasis,0.0002676613090729087
slice11,slice11_original_glszm_ZoneVariance,0.0002541426490564869
slice11,slice11_original_glszm_GrayLevelNonUniformityNormalized,0.00023552372165112865
slice11,slice11_original_glcm_Contrast,0.000217234312481702
slice11,slice11_original_firstorder_90Percentile,0.00019620358898961646
slice11,slice11_original_glrlm_GrayLevelVariance,0.00019395589984559931
slice11,slice11_original_glcm_SumEntropy,0.00019321241469848785
slice11,slice11_original_gldm_SmallDependenceLowGrayLevelEmphasis,0.00018873010259973737
slice11,slice11_original_ngtdm_Coarseness,0.00018733327955449222
slice11,slice11_original_gldm_DependenceVariance,0.000187014820042343
slice11,slice11_original_gldm_HighGrayLevelEmphasis,0.0001604523941549834
slice11,slice11_original_firstorder_Maximum,0.00016029841717915116
slice11,slice11_original_gldm_LargeDependenceEmphasis,0.0001311063447578567
slice11,slice11_original_glszm_GrayLevelNonUniformity,0.00012488318096801795
slice11,slice11_original_glrlm_HighGrayLevelRunEmphasis,9.351107625955696e-05
slice11,slice11_original_glszm_LargeAreaHighGrayLevelEmphasis,8.087722357865366e-05
slice11,slice11_original_glcm_Idm,5.5013901760889705e-05
slice11,slice11_original_gldm_DependenceNonUniformityNormalized,4.9895286055351053e-05
slice11,slice11_original_shape2D_Perimeter,4.912914322696572e-05
slice11,slice11_original_gldm_LargeDependenceLowGrayLevelEmphasis,2.7267782857310856e-05
slice11,slice11_original_glcm_JointAverage,2.44918437539197e-05
slice11,slice11_original_glrlm_LongRunHighGrayLevelEmphasis,1.7912931949220687e-05
slice11,slice11_original_firstorder_Energy,0.0
slice11,slice11_original_firstorder_MeanAbsoluteDeviation,0.0
slice11,slice11_original_firstorder_Minimum,0.0
slice11,slice11_original_firstorder_RobustMeanAbsoluteDeviation,0.0
slice11,slice11_original_glrlm_LongRunEmphasis,0.0
slice11,slice11_original_glrlm_RunPercentage,0.0
slice11,slice11_original_glrlm_ShortRunHighGrayLevelEmphasis,0.0
slice11,slice11_original_gldm_DependenceNonUniformity,0.0
slice11,slice11_original_gldm_LargeDependenceHighGrayLevelEmphasis,0.0
slice11,slice11_original_glcm_Imc2,0.0
slice11,slice11_original_glcm_MaximumProbability,0.0
slice11,slice11_original_glcm_SumAverage,0.0
